ID                                       ID_CLIENTE           NOME_CLIENTE                             EMAIL_CLIENTE                            TOTAL                DATA_PROCESSAMENTO   DATA_VENCIMENTO     
8b2d2888-28c5-31b2-ab74-3d1f46cdbf1f     486                  Joao LucasReis                           joao.lucas.reis@gmail.com                20428.26             13/06/2022           13/07/2022          
5cca6e4e-39a0-3246-8e5c-64f95673d886     487                  Claricede Sa                             clarice.de.sa@live.com                   9239.80              13/06/2022           13/07/2022          
eb87e47c-aade-3b3b-87fd-3d26ddd353e3     488                  AuroraHernandes                          aurora.hernandes@live.com                6145.83              13/06/2022           13/07/2022          
b3ba004a-1c36-3719-b689-bcc8d2f1cb56     489                  MarianaJaques                            mariana.jaques@live.com                  1646.82              13/06/2022           13/07/2022          
bcad1468-412f-35e3-80ba-661d399522e1     490                  FernandoCastelo                          fernando.castelo@yahoo.com               17615.56             13/06/2022           13/07/2022          
d611f6f0-d4f7-38fd-b053-c6b8e595068b     491                  LizCasqueira                             liz.casqueira@yahoo.com                  11709.15             13/06/2022           13/07/2022          
a0ee5b14-8973-3773-9cfc-77c7387c958e     492                  Rafaelda Madureira                       rafael.da.madureira@hotmail.com          678.62               13/06/2022           13/07/2022          
a7f10b75-e157-3f1a-b312-259b6cfe3e1b     493                  LizMoreno                                liz.moreno@live.com                      5731.22              13/06/2022           13/07/2022          
4c9f5860-ddb9-3195-8a88-981735dafb71     494                  IsisCaseira                              isis.caseira@hotmail.com                 12189.90             13/06/2022           13/07/2022          
9ab48144-0eb5-31aa-840c-a81865f88523     495                  CatarinaSa                               catarina.sa@gmail.com                    2225.76              13/06/2022           13/07/2022          
fa419793-b604-3be0-a4cb-a1cb4ca3d88b     496                  SuelenMangueira                          suelen.mangueira@live.com                15926.91             13/06/2022           13/07/2022          
201cdb85-8989-39fd-9521-2307b01895b7     497                  MaluSimoes                               malu.simoes@bol.com.br                   28168.24             13/06/2022           13/07/2022          
f7e0de26-45e2-32e8-9e63-cf6abf0480b8     498                  MayaSantana                              maya.santana@bol.com.br                  8214.88              13/06/2022           13/07/2022          
bc7cc9e2-2feb-36a0-8e7a-16cde90940e5     499                  NubiaRamires                             nubia.ramires@hotmail.com                12312.56             13/06/2022           13/07/2022          
0af1ca67-283a-34df-8bc3-7175d20ffda2     500                  Maria LuizaBarros                        maria.luiza.barros@hotmail.com           246.76               13/06/2022           13/07/2022          
7b1e8e6d-321e-362d-8b41-8b8a07a1458b     501                  BarbaraBarbosa                           barbara.barbosa@hotmail.com              1876.18              13/06/2022           13/07/2022          
419e655f-8702-36eb-b9be-1dca3e908a7f     502                  Luiz GustavoGentil                       luiz.gustavo.gentil@hotmail.com          8324.96              13/06/2022           13/07/2022          
47e31a6a-530e-352a-bd8e-c714c8dd059a     503                  LaisViana                                lais.viana@gmail.com                     7264.15              13/06/2022           13/07/2022          
0a6a3f29-5e81-3fa8-92f8-4ffd54a5ca77     504                  Maria Ceciliade Oliveira                 maria.cecilia.de.oliveira@live.com       2682.70              13/06/2022           13/07/2022          
b133b9c7-7f07-3946-8cf4-c6b329587222     505                  FranciscaCastelo                         francisca.castelo@yahoo.com              8090.45              13/06/2022           13/07/2022          
bf6449e7-f449-33f3-92fb-9c24c294bcdb     506                  Joao SamuelMatoso                        joao.samuel.matoso@gmail.com             5768.65              13/06/2022           13/07/2022          
2b590021-8e53-390d-8dc4-4ba7a9a9c6c2     507                  Lizda Maia                               liz.da.maia@hotmail.com                  1591.19              13/06/2022           13/07/2022          
5df40f69-7673-3d45-8d0b-5264c8e0771b     508                  RebecaMarins                             rebeca.marins@bol.com.br                 13603.17             13/06/2022           13/07/2022          
1f5be287-fd04-3439-a865-3973bff320cb     509                  MiguelArriaga                            miguel.arriaga@hotmail.com               12113.39             13/06/2022           13/07/2022          
aacde684-51f5-310a-ad5e-dfeb35f77926     510                  SilasMendes                              silas.mendes@hotmail.com                 14433.57             13/06/2022           13/07/2022          
b13a1152-5816-3c41-b4c9-a2f3c40a4876     511                  IsabellaAroeira                          isabella.aroeira@gmail.com               16578.42             13/06/2022           13/07/2022          
588e2ba7-c960-311f-ae40-4055f1420957     512                  Augustode Oliveira                       augusto.de.oliveira@yahoo.com            14200.54             13/06/2022           13/07/2022          
08346ae1-6417-3da7-80ab-f4527f2f0187     513                  CeliaXimenes                             celia.ximenes@hotmail.com                6743.05              13/06/2022           13/07/2022          
efc469f8-ff69-34b7-9504-14343121b9c4     514                  AliceLimeira                             alice.limeira@yahoo.com                  10710.91             13/06/2022           13/07/2022          
9302167b-0fb0-3f77-a720-538425d25ef1     515                  HenrySiqueiro                            henry.siqueiro@gmail.com                 8057.03              13/06/2022           13/07/2022          
dc5d0e6c-c887-3d5f-9a03-d4049a8d8d89     516                  FranciscoXimenes                         francisco.ximenes@yahoo.com              15581.62             13/06/2022           13/07/2022          
cba97029-a750-3db6-b4e6-d4a71f9cacdf     517                  ThiagoGomide                             thiago.gomide@yahoo.com                  9555.65              13/06/2022           13/07/2022          
28643c26-d4bd-3e6a-860b-7da1e1c47bd1     518                  Joao LucasPalmeira                       joao.lucas.palmeira@yahoo.com            12755.27             13/06/2022           13/07/2022          
4b8b8e01-484a-350a-9c26-880b9cbd39aa     519                  LunaQuaresma                             luna.quaresma@hotmail.com                12237.87             13/06/2022           13/07/2022          
9adcec3c-26a7-342d-93ba-1c5a60db6c22     520                  DalilaSilva                              dalila.silva@hotmail.com                 4897.38              13/06/2022           13/07/2022          
e85203d3-d0b3-3b8d-8108-f8894794c65c     521                  Kleberda Mota                            kleber.da.mota@gmail.com                 11897.45             13/06/2022           13/07/2022          
7f38461a-b00b-34a5-9003-4ed9c0c7e212     522                  Ana Beatrizda Cruz                       ana.beatriz.da.cruz@bol.com.br           12387.61             13/06/2022           13/07/2022          
dee896d2-3bf9-345d-bc2b-05e9176dca62     523                  LorenaDias                               lorena.dias@bol.com.br                   6007.28              13/06/2022           13/07/2022          
6092bc12-bbe4-391f-bb39-51595877f1e7     524                  MarliViana                               marli.viana@yahoo.com                    1608.01              13/06/2022           13/07/2022          
c7afb7bb-f095-3031-a763-a6b69c43ca49     525                  WashingtonCavalcanti                     washington.cavalcanti@hotmail.com        13139.51             13/06/2022           13/07/2022          
de159451-0d96-387d-af40-138050f59fca     526                  JulioAntunes                             julio.antunes@gmail.com                  14592.93             13/06/2022           13/07/2022          
c82cd97b-cc84-3366-bbdd-ba061e52e62c     527                  TomasMacedo                              tomas.macedo@yahoo.com                   10585.35             13/06/2022           13/07/2022          
7f107cbc-9925-364c-a0e2-736ff89afc62     528                  MarciaBernardes                          marcia.bernardes@hotmail.com             9064.42              13/06/2022           13/07/2022          
ea5ac012-ef67-3612-a21e-e1f991529e7d     529                  PatriciaGarces                           patricia.garces@gmail.com                11177.65             13/06/2022           13/07/2022          
896ea0d4-ff6d-3652-b298-fed5447f2354     530                  PerolaCarvalheira                        perola.carvalheira@bol.com.br            3584.34              13/06/2022           13/07/2022          
1b3aa0c7-75df-3c21-bc54-974f052e85b8     531                  CauaRezende                              caua.rezende@gmail.com                   8182.21              13/06/2022           13/07/2022          
041b530e-51fc-3fb6-8171-743c9ff5930c     532                  LadislauSanches                          ladislau.sanches@yahoo.com               7823.55              13/06/2022           13/07/2022          
7cfe2075-322b-3481-a982-69f5412a9045     533                  EnzoDuarte                               enzo.duarte@yahoo.com                    431.73               13/06/2022           13/07/2022          
39c72771-4fc7-3da9-b187-d554c04adfa8     534                  BryanGodinho                             bryan.godinho@bol.com.br                 10393.76             13/06/2022           13/07/2022          
cc21b27a-6174-33d4-ba32-a6a314434fe0     535                  Maria EduardaMonteiro                    maria.eduarda.monteiro@bol.com.br        259.98               13/06/2022           13/07/2022          
0632890d-48fc-3048-9866-bc5870545303     536                  MarceloMadeira                           marcelo.madeira@hotmail.com              6585.27              13/06/2022           13/07/2022          
619bedc7-90f8-3649-a80c-4dfef561f114     537                  MeireAlbuquerque                         meire.albuquerque@gmail.com              10770.05             13/06/2022           13/07/2022          
802e8210-1d2b-3f62-b5bb-6b5a69d4e10e     538                  AllanaReis                               allana.reis@yahoo.com                    15686.12             13/06/2022           13/07/2022          
d0d2a6f7-4bdd-3336-8501-908f8e53f33e     539                  LiviaArriaga                             livia.arriaga@hotmail.com                408.36               13/06/2022           13/07/2022          
3b05679a-8f46-34ee-b0b7-b4e96767545e     540                  GustavoPalmeira                          gustavo.palmeira@live.com                10263.89             13/06/2022           13/07/2022          
994d6318-ba6f-3fb1-9afb-c7a847215156     541                  FredericoRocha                           frederico.rocha@yahoo.com                22407.78             13/06/2022           13/07/2022          
519a4a9a-cd81-31fd-be73-73345df5b730     542                  NoahDatena                               noah.datena@yahoo.com                    6784.70              13/06/2022           13/07/2022          
1e580a34-63c0-3dd9-b514-bfcc5c46eb51     543                  Luiz HenriqueSilveira                    luiz.henrique.silveira@live.com          11986.66             13/06/2022           13/07/2022          
49afb923-3b9d-367f-911f-7115bfde44e4     544                  BenjaminJesus                            benjamin.jesus@gmail.com                 13542.24             13/06/2022           13/07/2022          
c0523ec8-676c-3a68-9b8f-06d852971f28     545                  VictorBarreira                           victor.barreira@live.com                 5825.43              13/06/2022           13/07/2022          
1fa55952-bb82-32aa-a0cf-da7dacfaacb4     546                  ThiagoBarbosa                            thiago.barbosa@hotmail.com               1481.78              13/06/2022           13/07/2022          
c939eef1-6905-383d-a147-14a1344853d0     547                  Ryanda Cunha                             ryan.da.cunha@yahoo.com                  8729.19              13/06/2022           13/07/2022          
276b4d1d-45e9-3a29-a997-d964efc76fa9     548                  Gabrielade Assuncao                      gabriela.de.assuncao@hotmail.com         13249.86             13/06/2022           13/07/2022          
f9b7abc4-5f62-3e7a-a966-3ce074e69d0f     549                  IsabelRamalho                            isabel.ramalho@live.com                  5237.19              13/06/2022           13/07/2022          
3f4d807e-c043-350b-9cd1-288b297d4189     550                  JoseEspinhosa                            jose.espinhosa@live.com                  1703.73              13/06/2022           13/07/2022          
4163fde1-b1b4-3dd8-bb80-c490bd90b584     551                  Brenoda Aldeia                           breno.da.aldeia@gmail.com                1393.59              13/06/2022           13/07/2022          
0657d926-29ce-38a2-a50a-ff90cce4631a     552                  FernandaCastro                           fernanda.castro@hotmail.com              10991.26             13/06/2022           13/07/2022          
81b34cb8-c4d7-3767-8d82-c376cf352cb7     553                  EstherDuarte                             esther.duarte@bol.com.br                 12624.80             13/06/2022           13/07/2022          
35dd7a18-c496-358b-a74b-ba5b0db592f0     554                  CesarAntena                              cesar.antena@bol.com.br                  9440.30              13/06/2022           13/07/2022          
c7c3df31-d32a-3bdd-8c53-bfd14f5c3ae1     555                  CaioOrnelas                              caio.ornelas@bol.com.br                  7559.90              13/06/2022           13/07/2022          
58d46309-e75a-3703-b5bd-dbfd0780b119     556                  FabriciaEspinhosa                        fabricia.espinhosa@live.com              10954.36             13/06/2022           13/07/2022          
58f5e42c-6e19-3e6b-8b9d-ed8ca69da2d2     557                  Anthonydo Prado                          anthony.do.prado@bol.com.br              6585.21              13/06/2022           13/07/2022          
fd417b5c-8035-3ab4-95fd-147e6c072450     558                  AliciaEspinhosa                          alicia.espinhosa@bol.com.br              13467.47             13/06/2022           13/07/2022          
13e96a38-de1c-3a8f-af3f-7440584ad74a     559                  LaisCrespo                               lais.crespo@yahoo.com                    7935.29              13/06/2022           13/07/2022          
5078142d-95cd-3e2c-acd4-059e2f0eff87     560                  CeliaOrdonhes                            celia.ordonhes@yahoo.com                 14884.88             13/06/2022           13/07/2022          
fe0612d3-4338-3736-9c24-e40314aa7810     561                  MarceloMuniz                             marcelo.muniz@bol.com.br                 558.03               13/06/2022           13/07/2022          
a15d3e5e-af83-3983-8a0e-5dc80a447287     562                  IgorBarreira                             igor.barreira@bol.com.br                 9644.32              13/06/2022           13/07/2022          
49917629-f548-3d25-a326-af1b70f9c61e     563                  IsabelaNunes                             isabela.nunes@live.com                   9811.81              13/06/2022           13/07/2022          
b2e3c734-e0a1-3359-9334-0963265a79e8     564                  MerciaAssumpcao                          mercia.assumpcao@gmail.com               12723.04             13/06/2022           13/07/2022          
10ea5876-839f-316f-97fd-9439c0136683     565                  ElisioFarias                             elisio.farias@hotmail.com                18497.46             13/06/2022           13/07/2022          
9bfb2753-981f-3742-9b76-531ebf6661a9     566                  DalilaHenriques                          dalila.henriques@bol.com.br              5462.40              13/06/2022           13/07/2022          
859198eb-6d49-39c4-b1f7-848f92fee46c     567                  Maria FlorAssumpcao                      maria.flor.assumpcao@yahoo.com           6172.00              13/06/2022           13/07/2022          
ebfbf4f6-2bf6-30bd-ab35-bb42057f8f32     568                  EnzoMartins                              enzo.martins@bol.com.br                  17415.56             13/06/2022           13/07/2022          
d6915bbe-4b16-3a0c-a7f5-53e089053b73     569                  Ana JuliaVieira                          ana.julia.vieira@yahoo.com               9612.14              13/06/2022           13/07/2022          
5faa7c00-db64-3afe-92c7-f5d5275765bd     570                  SophieMeira                              sophie.meira@bol.com.br                  3233.15              13/06/2022           13/07/2022          
11249f17-b2dd-3be6-a758-edd81b6243a0     571                  IanAntunes                               ian.antunes@hotmail.com                  15560.42             13/06/2022           13/07/2022          
7fdded8d-7e2a-3978-8b3d-315289b8f917     572                  LuanaFigueira                            luana.figueira@yahoo.com                 14565.67             13/06/2022           13/07/2022          
99529ca8-a1e5-3f72-a0d3-fd8ae405b29c     573                  AliciaBulhoes                            alicia.bulhoes@bol.com.br                8760.32              13/06/2022           13/07/2022          
328c1412-a2e6-3872-80bc-ab1276140e61     574                  Mariahdas Neves                          mariah.das.neves@bol.com.br              7489.75              13/06/2022           13/07/2022          
05520255-a21a-3c1e-bf86-c5c80414ae98     575                  GuilhermeSimao                           guilherme.simao@yahoo.com                9535.82              13/06/2022           13/07/2022          
d5b28e61-72bb-3d94-b03e-e8b122612762     576                  Gabrielada Paz                           gabriela.da.paz@yahoo.com                8661.82              13/06/2022           13/07/2022          
d37eb9f2-bb78-3119-8918-4d4e32045593     577                  IsabellaSantos                           isabella.santos@bol.com.br               2573.18              13/06/2022           13/07/2022          
adf37378-5206-3b09-b522-ed7d0d343fd5     578                  IanBarreira                              ian.barreira@bol.com.br                  5678.03              13/06/2022           13/07/2022          
74575a59-07d0-38e8-9c29-45f9da08e1d2     579                  Maria VitoriaLimeira                     maria.vitoria.limeira@bol.com.br         9754.32              13/06/2022           13/07/2022          
8a7df345-126a-355d-9317-de64bf989cd9     580                  EduardoRameira                           eduardo.rameira@gmail.com                7910.44              13/06/2022           13/07/2022          
fde51bfc-c0af-3afc-80ce-158ac0e3851a     581                  EduardaMuniz                             eduarda.muniz@live.com                   543.43               13/06/2022           13/07/2022          
c9edc371-4327-3b54-8fa5-e7cd331003c8     582                  IgorCaldeira                             igor.caldeira@yahoo.com                  2210.38              13/06/2022           13/07/2022          
151a9e58-5221-3a62-8614-f056e79c2637     583                  AntoniaPimenta                           antonia.pimenta@hotmail.com              13807.08             13/06/2022           13/07/2022          
255601c1-0bb9-3318-a1d3-38a845365144     584                  JoaquimAguiar                            joaquim.aguiar@gmail.com                 662.06               13/06/2022           13/07/2022          
0a746e79-de09-3193-8bba-07434849e150     585                  Isabelade Oliveira                       isabela.de.oliveira@hotmail.com          4465.39              13/06/2022           13/07/2022          
b8aee7f4-f0ee-3ef0-9b90-eb44c20368e3     586                  OliviaTavares                            olivia.tavares@hotmail.com               13178.20             13/06/2022           13/07/2022          
fbaff590-87c7-345c-b435-a06635788c2f     587                  Joao GabrielRoseira                      joao.gabriel.roseira@yahoo.com           9289.61              13/06/2022           13/07/2022          
2311f8f8-3a5c-34d3-85d8-f7b55e51d1e6     588                  MirellaRodrigues                         mirella.rodrigues@gmail.com              18598.26             13/06/2022           13/07/2022          
2b27b916-68f9-3ec9-ab8e-be1a79f66379     589                  FelicianoCardoso                         feliciano.cardoso@yahoo.com              7254.72              13/06/2022           13/07/2022          
626d9f14-b7ac-3763-b9d5-d913911723df     590                  LarissaVeles                             larissa.veles@hotmail.com                6348.97              13/06/2022           13/07/2022          
cb664b16-3a32-3229-9aaa-f6ccd5ba96cd     591                  AmandaMuniz                              amanda.muniz@hotmail.com                 280.41               13/06/2022           13/07/2022          
18397f9a-bbf0-3270-baa3-a2772262fbad     592                  FabriciaVidal                            fabricia.vidal@live.com                  14094.17             13/06/2022           13/07/2022          
e6f6c414-86dd-3177-af03-cd1074671815     593                  LouiseCastanho                           louise.castanho@bol.com.br               6489.61              13/06/2022           13/07/2022          
4b7dfe21-e096-357f-ab8b-b2f7e5c75c0a     594                  ClaraSais                                clara.sais@hotmail.com                   10200.23             13/06/2022           13/07/2022          
db31027b-1676-3c61-b1e7-716f95f5ace7     595                  LuizaModesto                             luiza.modesto@gmail.com                  13699.85             13/06/2022           13/07/2022          
a487c0da-e43d-3e07-b6e0-82909eea37ec     596                  Pedro HenriqueSais                       pedro.henrique.sais@bol.com.br           6290.81              13/06/2022           13/07/2022          
ce4a66cd-647d-3d60-9835-f016047dd56f     597                  Davi MiguelMarins                        davi.miguel.marins@gmail.com             3958.20              13/06/2022           13/07/2022          
929f97f6-9883-3402-a9ea-e5770d5a5e11     598                  Arthur HenriqueAlvares                   arthur.henrique.alvares@hotmail.com      9318.26              13/06/2022           13/07/2022          
5eff2791-0cbb-3a2f-95a7-3f7bcc850e53     599                  Karlade Lara                             karla.de.lara@hotmail.com                11563.85             13/06/2022           13/07/2022          
04c59cfb-acb2-38bc-979e-e26f2fbeae2e     600                  Enzo MiguelRibas                         enzo.miguel.ribas@yahoo.com              4974.15              13/06/2022           13/07/2022          
596ff783-a0cd-33c7-9ad9-9a84b12c7bd5     601                  LadislauCavalcanti                       ladislau.cavalcanti@hotmail.com          3241.81              13/06/2022           13/07/2022          
db2fc252-2b06-394d-9ed2-4df0acba016a     602                  RyanReboucas                             ryan.reboucas@hotmail.com                23012.04             13/06/2022           13/07/2022          
caeb0d46-142a-36a1-95af-e3cfe69d47d4     603                  LizGoncalves                             liz.goncalves@bol.com.br                 8025.57              13/06/2022           13/07/2022          
ed6053fb-0ec6-3f0c-8a62-09710eb70965     604                  Ana Vitoriada Mota                       ana.vitoria.da.mota@bol.com.br           9639.63              13/06/2022           13/07/2022          
73fc7a36-2581-36b5-be8b-1bf87c70d246     605                  MargaridaCerqueira                       margarida.cerqueira@gmail.com            1176.31              13/06/2022           13/07/2022          
86a828d8-cef7-30d6-9509-cd18809ca102     606                  JosePalhares                             jose.palhares@gmail.com                  7793.90              13/06/2022           13/07/2022          
f623a524-b8d6-3db8-b002-4aac4bae3d5e     607                  AugustoMoreno                            augusto.moreno@live.com                  4803.37              13/06/2022           13/07/2022          
41eb24c5-46db-3d03-8af0-86dd27499eb4     608                  GubioVideira                             gubio.videira@bol.com.br                 1325.24              13/06/2022           13/07/2022          
98e3ba21-5fc7-380e-9fcd-c473f97dbd45     609                  EloahRoseira                             eloah.roseira@hotmail.com                92.63                13/06/2022           13/07/2022          
d2ffc639-6393-38e5-a350-6af550ccaab4     610                  DenevalCoutinho                          deneval.coutinho@gmail.com               9760.52              13/06/2022           13/07/2022          
6720ba58-3535-31bc-a650-2630d8eb8e25     611                  BenicioEspinhosa                         benicio.espinhosa@live.com               9906.47              13/06/2022           13/07/2022          
052f5c40-bd5a-360d-909d-dc8c98ca7807     612                  HugoBarros                               hugo.barros@bol.com.br                   20120.78             13/06/2022           13/07/2022          
3a04a89b-4b6d-3b22-ba1a-3bf7cc849a56     613                  OliviaBonfim                             olivia.bonfim@live.com                   1187.42              13/06/2022           13/07/2022          
2783c52a-0fc1-3a98-bab7-24fe3490b8ca     614                  CesarFranco                              cesar.franco@hotmail.com                 8395.36              13/06/2022           13/07/2022          
0d2e627e-82ca-3f8e-969a-7db9ca9d474b     615                  Pedro TobiasPaes                         pedro.tobias.paes@hotmail.com            5992.99              13/06/2022           13/07/2022          
3b5edd04-7b1b-3572-a68e-5e1a7011b294     616                  LiviaPinheira                            livia.pinheira@live.com                  445.71               13/06/2022           13/07/2022          
02d78105-c139-33c9-acb1-0b3a26f87cc3     617                  Milenada Cruz                            milena.da.cruz@live.com                  5334.85              13/06/2022           13/07/2022          
0734991c-3685-32a9-b292-851381f81e46     618                  DaviGuterres                             davi.guterres@yahoo.com                  3939.75              13/06/2022           13/07/2022          
a5600bd6-220f-363b-a0c2-2a9a48d8eb9d     619                  EmanuellyCavalcanti                      emanuelly.cavalcanti@gmail.com           11102.62             13/06/2022           13/07/2022          
52c0a88e-e028-30f8-83ec-75b741cd57f7     620                  NatanielNascimento                       nataniel.nascimento@bol.com.br           4622.69              13/06/2022           13/07/2022          
d9b93740-3350-32b3-9f58-d032009c6386     621                  CauaSantos                               caua.santos@live.com                     8702.36              13/06/2022           13/07/2022          
801234ad-c9be-3d41-befd-e13258a821b1     622                  Ana CeciliaPalmeira                      ana.cecilia.palmeira@gmail.com           9730.14              13/06/2022           13/07/2022          
5368739f-c57a-37c4-9cf2-e91bfd21803a     623                  Maria FernandaMoniz                      maria.fernanda.moniz@hotmail.com         7253.49              13/06/2022           13/07/2022          
98f0a18c-57e5-3c7c-94ea-d111be1b82f4     624                  GabriellyRezende                         gabrielly.rezende@bol.com.br             3680.90              13/06/2022           13/07/2022          
a1bcde3a-38de-3c9d-b7c6-96ec0b59e8f3     625                  FredericoFontes                          frederico.fontes@hotmail.com             8992.83              13/06/2022           13/07/2022          
95c9ed2a-9884-3b27-869a-406d50141521     626                  IsabelaMatoso                            isabela.matoso@hotmail.com               10448.84             13/06/2022           13/07/2022          
4b4adad8-ec23-3eba-80d8-d2da70a589a8     627                  Laisda Barra                             lais.da.barra@yahoo.com                  4626.07              13/06/2022           13/07/2022          
ac00ed94-a38a-3235-b946-7cf181d2aa00     628                  Marcosde Assuncao                        marcos.de.assuncao@gmail.com             12521.15             13/06/2022           13/07/2022          
d427740f-371c-3d95-8a06-8ccd803a78d8     629                  MarinaSantos                             marina.santos@live.com                   8094.87              13/06/2022           13/07/2022          
2d3cf50f-bc94-3ed7-ac52-992df070727b     630                  SaraAlvares                              sara.alvares@live.com                    10913.50             13/06/2022           13/07/2022          
1144007c-fcab-35de-921f-cb38804a9079     631                  IsabelaBeltrao                           isabela.beltrao@yahoo.com                6073.13              13/06/2022           13/07/2022          
691555e7-b5da-33e7-b3d3-258e2d436c4c     632                  CamilaCastanheira                        camila.castanheira@bol.com.br            2960.43              13/06/2022           13/07/2022          
00330c31-8594-30d5-8f56-355cea16d262     633                  RaulJunqueira                            raul.junqueira@live.com                  300.85               13/06/2022           13/07/2022          
e95b158f-3e58-36f7-b35f-abb55af0f6bb     634                  Joao LucasMendanha                       joao.lucas.mendanha@bol.com.br           19457.06             13/06/2022           13/07/2022          
b7fda168-ffb9-3707-b0dc-7654cf07eb6f     635                  ViniciusCorrea                           vinicius.correa@hotmail.com              8966.05              13/06/2022           13/07/2022          
b965cd73-9204-3949-84d0-30eed2b6f261     636                  CatarinaNeves                            catarina.neves@live.com                  12101.02             13/06/2022           13/07/2022          
3a7f685a-da2f-37e9-8521-f56c5d178a52     637                  FelixSimoes                              felix.simoes@hotmail.com                 7508.45              13/06/2022           13/07/2022          
0d958546-b778-3cdd-9a85-3ccd7051050d     638                  AndreNegrao                              andre.negrao@bol.com.br                  18272.13             13/06/2022           13/07/2022          
479bd5d9-814e-35ca-b414-e3610ab214cf     639                  LorenzoMuniz                             lorenzo.muniz@bol.com.br                 10730.30             13/06/2022           13/07/2022          
44763521-879b-30ac-b89f-02c0f1e0d727     640                  FabriciaBittencourt                      fabricia.bittencourt@live.com            14167.57             13/06/2022           13/07/2022          
3efd7fbe-6ede-3a7b-84aa-7ab30cbbc386     641                  TiagoSa                                  tiago.sa@hotmail.com                     7983.16              13/06/2022           13/07/2022          
0d2f0333-f6ae-3082-9898-9f3a0fb46e91     642                  DanielGarcez                             daniel.garcez@bol.com.br                 13949.87             13/06/2022           13/07/2022          
018c2539-5d69-3882-8c80-0a1a4687f421     643                  MerciaCoqueiro                           mercia.coqueiro@yahoo.com                7034.97              13/06/2022           13/07/2022          
8ab8fd33-a82c-30c8-b8b6-162b5768ca5f     644                  YasminRolim                              yasmin.rolim@live.com                    3671.04              13/06/2022           13/07/2022          
d5e1da7d-d150-35bc-9f6c-41840d962428     645                  LizDuarte                                liz.duarte@bol.com.br                    12568.40             13/06/2022           13/07/2022          
8c52fd8c-b108-32b8-98d3-6cd95137e006     646                  JoaquimLimeira                           joaquim.limeira@bol.com.br               4853.67              13/06/2022           13/07/2022          
7af6ccbf-7a68-326c-b6fb-31508b60d63d     647                  KarlaBarroso                             karla.barroso@hotmail.com                6430.74              13/06/2022           13/07/2022          
6415ebf6-ab9b-308c-be82-fc905a59511c     648                  NatanielMangueira                        nataniel.mangueira@gmail.com             1517.78              13/06/2022           13/07/2022          
8265645d-c8e2-3e8a-a08f-5e8bcee8a8b1     649                  RicardoSantana                           ricardo.santana@live.com                 13763.65             13/06/2022           13/07/2022          
f05043d1-66d2-3875-a0be-b01aef10a0b0     650                  AntoniaResende                           antonia.resende@live.com                 10132.22             13/06/2022           13/07/2022          
dbb0aa6f-599a-36da-943a-a626a7d588cc     651                  WarleyBernardes                          warley.bernardes@live.com                6951.73              13/06/2022           13/07/2022          
ea7db326-836e-3e5b-b442-d703f75172f7     652                  AmandaRamires                            amanda.ramires@gmail.com                 14706.16             13/06/2022           13/07/2022          
9f595a4d-40b9-3220-af35-8bf02bdaf644     653                  HelenaMendanha                           helena.mendanha@gmail.com                17229.55             13/06/2022           13/07/2022          
e1f0e9ed-7e67-39f2-ae4b-2e48071c0c6a     654                  Ana JuliaAmbrosio                        ana.julia.ambrosio@hotmail.com           7299.11              13/06/2022           13/07/2022          
e829a079-4dbb-3cba-835f-385ba09a6d2a     655                  Maria AliceCastelo                       maria.alice.castelo@gmail.com            9436.38              13/06/2022           13/07/2022          
f65e0291-70aa-3800-bce6-ce5854330467     656                  DaniloPassarinho                         danilo.passarinho@gmail.com              9570.66              13/06/2022           13/07/2022          
d328beda-539a-3dd6-aa21-93cb5056ac0f     657                  Victordos Reis                           victor.dos.reis@yahoo.com                11288.89             13/06/2022           13/07/2022          
5b2ba058-0ca2-3d7e-8f64-7fb537d1b595     658                  Luiz Henriqueda Fronteira                luiz.henrique.da.fronteira@bol.com.br    4586.42              13/06/2022           13/07/2022          
c58af7f3-df32-3a1c-8b2c-22db32ad7a43     659                  BeatrizBraga                             beatriz.braga@live.com                   4859.91              13/06/2022           13/07/2022          
b3e1e279-7a03-3efc-8093-b20b8d24abc7     660                  AliceMendanha                            alice.mendanha@bol.com.br                10105.05             13/06/2022           13/07/2022          
b1cf9458-4939-301d-b039-7891d4c0dbed     661                  Pedro HenriqueFernandes                  pedro.henrique.fernandes@gmail.com       4749.68              13/06/2022           13/07/2022          
6e4d2d11-41e5-3f58-b2b0-f2b4096d268a     662                  RuanVideira                              ruan.videira@gmail.com                   376.03               13/06/2022           13/07/2022          
93664325-2267-3225-8a55-3d3e8bfdafd3     663                  AllanaCavalcanti                         allana.cavalcanti@gmail.com              20092.91             13/06/2022           13/07/2022          
87e742aa-0e0c-39bc-818a-b6bdfe5e06f3     664                  SophiaHenriques                          sophia.henriques@gmail.com               5561.56              13/06/2022           13/07/2022          
171ac1c3-a443-310c-b17f-8cd5903af4c7     665                  Joao GuilhermePinheira                   joao.guilherme.pinheira@live.com         6049.22              13/06/2022           13/07/2022          
633640e9-1920-34e1-9771-d71d08293bf7     666                  Maria FlorPaes                           maria.flor.paes@live.com                 11988.86             13/06/2022           13/07/2022          
2d7f6da2-c27f-38bb-9d36-2f4fdbcafb35     667                  IsisArantes                              isis.arantes@bol.com.br                  26174.56             13/06/2022           13/07/2022          
574028fc-ffda-3293-a078-2381eb3fbba6     668                  OliverRocha                              oliver.rocha@hotmail.com                 4173.64              13/06/2022           13/07/2022          
